Year,Championship,Match,Grade,Place,Last Name,Preferred Name,Club,State,Info,Score
2015,VRA,LEADUP,F Standard - A,9,Brewer,Terry,West Broken Hill,NSW,,332.1
2015,VRA,LEADUP,F Standard - A,10,Melbourne,Joe,Nagambie,VIC,,329.1
2015,VRA,LEADUP,F Standard - A,11,Willis,David,Armidale Rifle Club Inc.,NSW,V,327.8
2015,VRA,LEADUP,F Standard - B,1,Eland,Kay,Fitz/caulfield,VIC,V L,336.11
2015,VRA,LEADUP,F Standard - B,2,Lane,Richard,Natimuk,VIC,V,335.17
2015,VRA,LEADUP,F Standard - B,3,Siebel,Adrian,Hornsby RSL Rifle Club,NSW,,334.15
2015,VRA,LEADUP,F Standard - B,4,Sides,Warwick,Ungarie Rifle Club Inc.,NSW,V,332.8
2015,VRA,LEADUP,F Standard - B,5,Daniel,David,Bungendore Rifle Club,ACT,,329.2
2015,VRA,LEADUP,F Standard - B,6,Draffin,Neil,Bendigo,VIC,,327.17
2015,VRA,LEADUP,F Standard - B,7,Upchurch,Gerald,Sandford Target Rifle Club,TAS,V SV,321.9
2015,VRA,LEADUP,F Standard - B,8,Matthews,Ronald,Lyndhurst Rifle Club,NSW,V SV,315.8
2015,VRA,LEADUP,F Standard - B,9,Duffield,Marty,Brisbane Mariners,QLD,,293.2
2015,VRA,LEADUP,F Open - FO,1,Hausler,Jenni,Brisbane,QLD,L,354.29
2015,VRA,LEADUP,F Open - FO,2,Tyler,Dale,Phoenix Target,SA,U,352.26
2015,VRA,LEADUP,F Open - FO,3,Pedersen,Bob,Wodonga,VIC,V SV,352.26
2015,VRA,LEADUP,F Open - FO,4,Lazos,Peter,Bacchus Marsh,VIC,V SV,351.21
2015,VRA,LEADUP,F Open - FO,5,Davies,Adam,Sth Bendigo,VIC,,351.2
2015,VRA,LEADUP,F Open - FO,6,Krake,Geoffrey,Bendigo,VIC,V,350.24
2015,VRA,LEADUP,F Open - FO,7,Giddens,Michelle,Sth Bendigo,VIC,L,348.27
2015,VRA,LEADUP,F Open - FO,8,Giddens,Philip,Sth Bendigo,VIC,,340.2
2015,VRA,LEADUP,F Open - FO,9,Nelson,Norman,Moe City,VIC,,340.14
2015,VRA,LEADUP,F Open - FO,10,Austen,Clifford,Nowra Rifle Club Inc,NSW,V,338.17
2015,VRA,LEADUP,F Open - FO,11,Bant,Robert,Sth Bendigo,VIC,V,332.14
2015,VRA,LEADUP,F Open - FO,12,Nelson,Steve,Beaudesert,,V,329.13
2015,VRA,LEADUP,F/TR - A,1,Seaman,Alan,Gosford District,NSW,V SV,341.18
2015,VRA,LEADUP,F/TR - A,2,Mahon,Rod,Sth Bendigo,,V,340.17
2015,VRA,LEADUP,F/TR - A,3,Hunt,Gary,Sth Bendigo,VIC,V,339.1
2015,VRA,LEADUP,F/TR - A,4,Laughton,Don,Lang Lang,VIC,V,338.14
2015,VRA,LEADUP,F/TR - A,5,Sharp,Stephen,Bungendore Rifle Club,ACT,V,336.14
2015,VRA,LEADUP,F/TR - A,6,Hall,Liam,South Bendigo,VIC,U,332.17
2015,VRA,LEADUP,F/TR - A,7,May,Cedric,Canberra Rifle Club,ACT,V SV,332.12
2015,VRA,LEADUP,F/TR - A,8,Gee,Terrence,East Central Dra,VIC,V SV,332.1
2015,VRA,LEADUP,F/TR - A,9,Hall,Michael,South Bendigo,VIC,,331.12
2015,VRA,LEADUP,F/TR - A,10,Austin,Bill,Werribee,VIC,V,321.8
2015,VRA,LEADUP,F/TR - A,11,Dowling,Shane,Canberra Rifle Club,ACT,,293.5
2016,SARA,LEADUP,Target Rifle - A,1,Aitchison,Graham,Canberra Rifle Club,ACT,V,297.32
2016,SARA,LEADUP,Target Rifle - A,2,Atkinson,Rhyder,Wallaroo,SA,,296.37
2016,SARA,LEADUP,Target Rifle - A,3,Teglasi,Mirko,Brisbane,QLD,,295.38
2016,SARA,LEADUP,Target Rifle - A,4,Semmler,Brad,Light River,SA,,295.3
2016,SARA,LEADUP,Target Rifle - A,5,Buchanan,Mark,Roseville Rifle Club Inc.,NSW,V,295.27
2016,SARA,LEADUP,Target Rifle - A,6,Wilson,Andrew,Narrabri Rifle Club Inc.,NSW,,293.33
2016,SARA,LEADUP,Target Rifle - A,7,Pinyon,Frank O.,Cyclists & Torrens Valley,SA,,293.22
2016,SARA,LEADUP,Target Rifle - A,8,Christie,Eric,Townsville Marksmen,QLD,V,292.31
2016,SARA,LEADUP,Target Rifle - A,9,Bradshaw,Philip,Cyclists & Torrens Valley,SA,V,291.2
2016,SARA,LEADUP,Target Rifle - A,10,Maher,Peter,Lilydale,VIC,V,290.28
2016,SARA,LEADUP,Target Rifle - A,11,Letts,Tim,Darwin,VIC,,290.24
2016,SARA,LEADUP,Target Rifle - A,12,Noll,Bluey (Ian),Whyalla,SA,V,290.2
2016,SARA,LEADUP,Target Rifle - A,13,Paech,Robert,Murray Bridge,SA,,289.24
2016,SARA,LEADUP,Target Rifle - A,14,Harrison,Harro (Gordon),Murray Bridge,SA,V SV,286.21
2016,SARA,LEADUP,Target Rifle - A,15,DODS  (L/M),Allan,Subiaco,WA,V SP,285.18
2016,SARA,LEADUP,Target Rifle - A,16,Cock,Nick,Bathurst Rifle Club Inc.,NSW,,284.28
2016,SARA,LEADUP,Target Rifle - A,17,Hansen,Alison,Mount Barker,SA,L,284.2
2016,SARA,LEADUP,Target Rifle - B,1,Reynolds,John,Mosman Neutral Bay RC,NSW,,288.23
2016,SARA,LEADUP,Target Rifle - B,2,Flavel,Malcolm,Whyalla,SA,V,287.19
2016,SARA,LEADUP,Target Rifle - B,3,Chinnery,Ann,Marian Rifle Club Inc.,QLD,L,285.23
2016,SARA,LEADUP,Target Rifle - B,4,Chester,Frank,Mareeba Rifle Club Inc.,QLD,V,284.22
2016,SARA,LEADUP,Target Rifle - B,5,ODonnell,Leigh,Pacific,NSW,,284.18
2016,SARA,LEADUP,Target Rifle - B,6,McKnight,Les,Whyalla,SA,V,282.18
2016,SARA,LEADUP,Target Rifle - B,7,George,Craig,Phoenix Target,SA,,281.16
2016,SARA,LEADUP,Target Rifle - B,8,Pryde,Bill (William),Spalding,SA,V SV,280.18
2016,SARA,LEADUP,Target Rifle - B,9,Hucks,Allen,Yunta,SA,,280.18
2016,SARA,LEADUP,Target Rifle - B,10,McRae,Tony,Mount Gambier,SA,,278.24
2016,SARA,LEADUP,Target Rifle - B,11,White,Allen,Loxton,SA,V,278.22
2016,SARA,LEADUP,Target Rifle - B,12,Hulett,Carol,Geelong,VIC,V L,277.18
2016,SARA,LEADUP,Target Rifle - B,13,Hannaford,Robert,Whyalla,SA,,277.14
2016,SARA,LEADUP,Target Rifle - B,14,Hulett,Peter,Geelong,VIC,V,276.1
2016,SARA,LEADUP,Target Rifle - B,15,McDonald,David,Murray Bridge,SA,,272.16
2016,SARA,LEADUP,Target Rifle - B,16,Williams,Chris,Phoenix Target,SA,V,266.13
2016,SARA,LEADUP,Target Rifle - B,17,Kairl,Neville,Whyalla,SA,V,263.8
2016,SARA,LEADUP,Target Rifle - C,1,Hollis,Cynthia,Darwin,VIC,L,283.15
2016,SARA,LEADUP,Target Rifle - C,2,Higgins,Derek,Grafton Rifle Club Inc.,NSW,V,274.15
2016,SARA,LEADUP,Target Rifle - C,3,Jacobs,Robert,Bordertown,SA,V SV,271.1
2016,SARA,LEADUP,Target Rifle - C,4,Cadd,John,Murray Bridge,SA,V,266.15
2016,SARA,LEADUP,Target Rifle - C,5,Flynn,Don,Woomera,SA,V,264.13
2016,SARA,LEADUP,Target Rifle - C,6,Lindner,David,Kapunda,SA,V,262.1
2016,SARA,LEADUP,Target Rifle - C,7,Hannaford,Peter,Hornsby RSL No. 385,NSW,V SV,258.7
2016,SARA,LEADUP,F Standard - A,1,Green,Chris,Cyclists & Torrens Valley,SA,,340.15
2016,SARA,LEADUP,F Standard - A,2,Kanik,Edmund,Phoenix Target,SA,,339.14
2016,SARA,LEADUP,F Standard - A,3,Freebairn,James,Balaklava,SA,V SV,335.17
2016,SARA,LEADUP,F Standard - A,4,Reid,Mahlon,Boddington 214,WA,V SV SP,334.18
2016,SARA,LEADUP,F Standard - A,5,Wingrove,Brian,Central Australia,NT,,332.14
2016,SARA,LEADUP,F Standard - A,6,May,Cedric,Canberra Rifle Club,ACT,V SV,325.9
2016,SARA,LEADUP,F Standard - B,1,Upchurch,Gerald,Sandford Target Rifle Club,TAS,V SV,327.9
2016,SARA,LEADUP,F Standard - B,2,Wilkes,Leonard,Port Pirie,SA,,319.7
2016,SARA,LEADUP,F Standard - B,3,Freebairn,Dene,Balaklava,SA,V,312.11
2016,SARA,LEADUP,F Standard - B,4,Steel,Richard,Yunta,SA,V,303.1
2016,SARA,LEADUP,F Open - FO,1,Nugent,Tim,Cessnock Rifle Club Inc.,NSW,,356.25
2016,SARA,LEADUP,F Open - FO,2,Webley,Brent,Kapunda,SA,,351.26
2016,SARA,LEADUP,F Open - FO,3,Tillack,Lowell,Goondiwindi,QLD,,351.25
2016,SARA,LEADUP,F Open - FO,4,Waites,Michael,Warragul/Drouin,VIC,,351.23
2016,SARA,LEADUP,F Open - FO,5,Fraser,Alan,Rosedale,VIC,V,350.28
2016,SARA,LEADUP,F Open - FO,6,Hausler,Jenni,Brisbane,QLD,L,350.25
2016,SARA,LEADUP,F Open - FO,7,Braund,Richard,Cyclists & Torrens Valley,SA,,349.24
2016,SARA,LEADUP,F Open - FO,8,Sutton,Colin,Goondiwindi,QLD,,345.19
2016,SARA,LEADUP,F Open - FO,9,Bant,Robert,Sth Bendigo,VIC,V,345.12
2016,SARA,LEADUP,F Open - FO,10,Stoddard,Lee,Cyclists & Torrens Valley,SA,L,335.16
2016,SARA,LEADUP,F/TR - A,1,Mahon,Rod,Sth Bendigo,,V,348.18
2016,SARA,LEADUP,F/TR - A,2,Blackmore,Daniel,Cyclists & Torrens Valley,SA,,346.26
2016,SARA,LEADUP,F/TR - A,3,Laughton,Don,Lang Lang,VIC,V,343.22
2016,SARA,LEADUP,F/TR - A,4,Smithson,Stephen,Kapunda,SA,V,335.12
2016,SARA,LEADUP,F/TR - A,5,Chalmers,Doug,Robinvale,VIC,V SV,333.9
2016,SARA,LEADUP,F/TR - A,6,Galpin,Bryan,Cyclists & Torrens Valley,SA,,318.1
2016,SARA,QUEENS,Target Rifle - A,1,Atkinson,Rhyder,Wallaroo,SA,,394.34
2016,SARA,QUEENS,Target Rifle - A,2,Teglasi,Mirko,Brisbane,QLD,,391.44
2016,SARA,QUEENS,Target Rifle - A,3,Aitchison,Graham,Canberra Rifle Club,ACT,V,387.37
2016,SARA,QUEENS,Target Rifle - A,4,Cock,Nick,Bathurst Rifle Club Inc.,NSW,,386.41
2016,SARA,QUEENS,Target Rifle - A,5,Wilson,Andrew,Narrabri Rifle Club Inc.,NSW,,386.29
2016,SARA,QUEENS,Target Rifle - A,6,Savage,Paul,Port Pirie,SA,,384.35
2016,SARA,QUEENS,Target Rifle - A,7,Pinyon,Frank O.,Cyclists & Torrens Valley,SA,,384.29
2016,SARA,QUEENS,Target Rifle - A,8,Muller,B. Kym,Mount Gambier,SA,,383.34
2016,SARA,QUEENS,Target Rifle - A,9,Maher,Peter,Lilydale,VIC,V,383.26
2016,SARA,QUEENS,Target Rifle - A,10,Bradshaw,Philip,Cyclists & Torrens Valley,SA,V,382.31
2016,SARA,QUEENS,Target Rifle - A,11,Noll,Bluey (Ian),Whyalla,SA,V,382.26
2016,SARA,QUEENS,Target Rifle - A,12,Paech,Robert,Murray Bridge,SA,,382.2
2016,SARA,QUEENS,Target Rifle - A,13,Buchanan,Mark,Roseville Rifle Club Inc.,NSW,V,381.35
2016,SARA,QUEENS,Target Rifle - A,14,Harrison,Harro (Gordon),Murray Bridge,SA,V SV,380.22
2016,SARA,QUEENS,Target Rifle - A,15,Konieczny,Flav,Mount Gambier,SA,,378.26
2016,SARA,QUEENS,Target Rifle - A,16,Caske,John,Natives,QLD,V,377.27
2016,SARA,QUEENS,Target Rifle - A,17,Semmler,Brad,Light River,SA,,376.24
2016,SARA,QUEENS,Target Rifle - A,18,Christie,Eric,Townsville Marksmen,QLD,V,375.31
2016,SARA,QUEENS,Target Rifle - A,19,Kasparian,Tony,Mount Gambier,SA,,375.19
2016,SARA,QUEENS,Target Rifle - A,20,Letts,Tim,Darwin,VIC,,373.22
2016,SARA,QUEENS,Target Rifle - A,21,Hansen,Alison,Mount Barker,SA,L,371.19
2016,SARA,QUEENS,Target Rifle - A,22,Collins,Peter,Balaklava,SA,V,363.18
2016,SARA,QUEENS,Target Rifle - A,23,Wingrove,Shaun,Canberra Rifle Club,NSW,,362.14
2016,SARA,QUEENS,Target Rifle - A,24,Dods,Allan,Subiaco,WA,V,361.18
2016,SARA,QUEENS,Target Rifle - B,1,Reynolds,John,Mosman Neutral Bay RC,NSW,,383.3
2016,SARA,QUEENS,Target Rifle - B,2,Chinnery,Ann,Marian Rifle Club Inc.,QLD,L,380.17
2016,SARA,QUEENS,Target Rifle - B,3,George,Craig,Phoenix Target,SA,,377.29
2016,SARA,QUEENS,Target Rifle - B,4,McKnight,Les,Whyalla,SA,V,376.21
2016,SARA,QUEENS,Target Rifle - B,5,Hulett,Carol,Geelong,VIC,V L,375.31
2016,SARA,QUEENS,Target Rifle - B,6,Flavel,Malcolm,Whyalla,SA,V,375.23
2016,SARA,QUEENS,Target Rifle - B,7,Pryde,Bill (William),Spalding,SA,V SV,373.25
2016,SARA,QUEENS,Target Rifle - B,8,Roberts,Matthew,Phoenix Target,SA,,372.29
2016,SARA,QUEENS,Target Rifle - B,9,Chester,Frank,Mareeba Rifle Club Inc.,QLD,V,371.32
2016,SARA,QUEENS,Target Rifle - B,10,ODonnell,Leigh,Pacific,NSW,,365.25
2016,SARA,QUEENS,Target Rifle - B,11,Hulett,Peter,Geelong,VIC,V,364.23
2016,SARA,QUEENS,Target Rifle - B,12,Hucks,Allen,Yunta,SA,,364.18
2016,SARA,QUEENS,Target Rifle - B,13,McDonald,David,Murray Bridge,SA,,360.2
2016,SARA,QUEENS,Target Rifle - B,14,McRae,Tony,Mount Gambier,SA,,357.19
2016,SARA,QUEENS,Target Rifle - B,15,White,Allen,Loxton,SA,V,356.2
2016,SARA,QUEENS,Target Rifle - B,16,Kairl,Neville,Whyalla,SA,V,352.23
2016,SARA,QUEENS,Target Rifle - B,17,Hobbs,Adrian,Waikerie,SA,V SV,347.21
2016,SARA,QUEENS,Target Rifle - B,18,Williams,Chris,Phoenix Target,SA,V,339.15
2016,SARA,QUEENS,Target Rifle - C,1,McDermott,Chris,Light River,SA,,364.11
2016,SARA,QUEENS,Target Rifle - C,2,Flynn,Don,Woomera,SA,V,359.12
2016,SARA,QUEENS,Target Rifle - C,3,Hollis,Cynthia,Darwin,VIC,L,358.21
2016,SARA,QUEENS,Target Rifle - C,4,Jacobs,Robert,Bordertown,SA,V SV,355.2
2016,SARA,QUEENS,Target Rifle - C,5,Hannaford,Peter,Hornsby RSL No. 385,NSW,V SV,353.15
2016,SARA,QUEENS,Target Rifle - C,6,Higgins,Derek,Grafton Rifle Club Inc.,NSW,V,351.15
2016,SARA,QUEENS,Target Rifle - C,7,Harris,Leslie,Bordertown,SA,V,339.11
2016,SARA,QUEENS,Target Rifle - C,8,Lindner,David,Kapunda,SA,V,332.7
2016,SARA,QUEENS,Target Rifle - C,9,Bethune,Malcolm,Postal & Railways,SA,V,302.7
2016,SARA,QUEENS,F Standard - A,1,Green,Chris,Cyclists & Torrens Valley,SA,,452.27
2016,SARA,QUEENS,F Standard - A,2,Hill,Malcolm,Port Pirie,SA,,450.3
2016,SARA,QUEENS,F Standard - A,3,Reid,Mahlon,Boddington 214,WA,V SV SP,446.17
2016,SARA,QUEENS,F Standard - A,4,Wingrove,Brian,Central Australia,NT,,442.23
2016,SARA,QUEENS,F Standard - A,5,Kanik,Edmund,Phoenix Target,SA,,436.2
2016,SARA,QUEENS,F Standard - A,6,May,Cedric,Canberra Rifle Club,ACT,V SV,434.18
2016,SARA,QUEENS,F Standard - A,7,Freebairn,James,Balaklava,SA,V SV,434.13
2016,SARA,QUEENS,F Standard - B,1,Upchurch,Gerald,Sandford Target Rifle Club,TAS,V SV,419.1
2016,SARA,QUEENS,F Standard - B,2,Bothwell,Paul,Light River,SA,,416.13
2016,SARA,QUEENS,F Standard - B,3,Wilkes,Leonard,Port Pirie,SA,,410.8
2016,SARA,QUEENS,F Standard - B,4,Freebairn,Dene,Balaklava,SA,V,409.8
2016,SARA,QUEENS,F Open - FO,1,Webley,Brent,Kapunda,SA,,467.37
2016,SARA,QUEENS,F Open - FO,2,Larsen,Peter,Kapunda,SA,,465.4
2016,SARA,QUEENS,F Open - FO,3,Nugent,Tim,Cessnock Rifle Club Inc.,NSW,,464.35
2016,SARA,QUEENS,F Open - FO,4,Tillack,Lowell,Goondiwindi,QLD,,461.32
2016,SARA,QUEENS,F Open - FO,5,Roberts,Jeff,Phoenix Target,SA,,459.24
2016,SARA,QUEENS,F Open - FO,6,Braund,Richard,Cyclists & Torrens Valley,SA,,458.32
2016,SARA,QUEENS,F Open - FO,7,Waites,Michael,Warragul/Drouin,VIC,,457.36
2016,SARA,QUEENS,F Open - FO,8,Tyler,Mark,Phoenix Target,SA,,457.23
2016,SARA,QUEENS,F Open - FO,9,Fraser,Alan,Rosedale,VIC,V,456.25
2016,SARA,QUEENS,F Open - FO,10,Sutton,Colin,Goondiwindi,QLD,,454.26
2016,SARA,QUEENS,F Open - FO,11,Bant,Robert,Sth Bendigo,VIC,V,453.24
2016,SARA,QUEENS,F Open - FO,12,Hausler,Jenni,Brisbane,QLD,L,447.19
2016,SARA,QUEENS,F Open - FO,13,Stoddard,Lee,Cyclists & Torrens Valley,SA,L,443.28
2016,SARA,QUEENS,F Open - FO,14,Kinnear,Bob,Wurgabup,WA,V SV,441.24
2016,SARA,QUEENS,F/TR - A,1,Chalmers,Doug,Robinvale,VIC,V SV,450.17
2016,SARA,QUEENS,F/TR - A,2,Laughton,Don,Lang Lang,VIC,V,446.17
2016,SARA,QUEENS,F/TR - A,3,Di Cerbo,Franco,Loxton,SA,,445.26
2016,SARA,QUEENS,F/TR - A,4,Mahon,Rod,Sth Bendigo,,V,444.27
2016,SARA,QUEENS,F/TR - A,5,Di Cerbo,Chris,Loxton,SA,,442.18
2016,SARA,QUEENS,F/TR - A,6,Blackmore,Daniel,Cyclists & Torrens Valley,SA,,440.21
2016,SARA,QUEENS,F/TR - A,7,Smithson,Stephen,Kapunda,SA,V,435.19
2016,SARA,QUEENS,F/TR - A,8,Punturiero,Michael,Loxton,SA,,435.18
2016,SARA,QUEENS,F/TR - A,9,Galpin,Bryan,Cyclists & Torrens Valley,SA,,434.13
2016,SARA,QUEENS,F/TR - A,10,Binder,Regan,Loxton,SA,,431.22
2016,SARA,QUEENS,F/TR - A,11,Wakefield,Lynton,Maitland,SA,,428.12
2016,SARA,GRAND AGGREGATE,Target Rifle - A,1,Atkinson,Rhyder,Wallaroo,SA,,690.71
2016,SARA,GRAND AGGREGATE,Target Rifle - A,2,Teglasi,Mirko,Brisbane,QLD,,686.82
2016,SARA,GRAND AGGREGATE,Target Rifle - A,3,Aitchison,Graham,Canberra Rifle Club,ACT,V,684.69
2016,SARA,GRAND AGGREGATE,Target Rifle - A,4,Wilson,Andrew,Narrabri Rifle Club Inc.,NSW,,679.62
2016,SARA,GRAND AGGREGATE,Target Rifle - A,5,Pinyon,Frank O.,Cyclists & Torrens Valley,SA,,677.51
2016,SARA,GRAND AGGREGATE,Target Rifle - A,6,Buchanan,Mark,Roseville Rifle Club Inc.,NSW,V,676.62
2016,SARA,GRAND AGGREGATE,Target Rifle - A,7,Maher,Peter,Lilydale,VIC,V,673.54
2016,SARA,GRAND AGGREGATE,Target Rifle - A,8,Bradshaw,Philip,Cyclists & Torrens Valley,SA,V,673.51
2016,SARA,GRAND AGGREGATE,Target Rifle - A,9,Noll,Bluey (Ian),Whyalla,SA,V,672.46
2016,SARA,GRAND AGGREGATE,Target Rifle - A,10,Semmler,Brad,Light River,SA,,671.54
2016,SARA,GRAND AGGREGATE,Target Rifle - A,11,Paech,Robert,Murray Bridge,SA,,671.44
2016,SARA,GRAND AGGREGATE,Target Rifle - A,12,Cock,Nick,Bathurst Rifle Club Inc.,NSW,,670.69
2016,SARA,GRAND AGGREGATE,Target Rifle - A,13,Christie,Eric,Townsville Marksmen,QLD,V,667.62
2016,SARA,GRAND AGGREGATE,Target Rifle - A,14,Harrison,Harro (Gordon),Murray Bridge,SA,V SV,666.43
2016,SARA,GRAND AGGREGATE,Target Rifle - A,15,Letts,Tim,Darwin,VIC,,663.46
2016,SARA,GRAND AGGREGATE,Target Rifle - A,16,Hansen,Alison,Mount Barker,SA,L,655.39
2016,SARA,GRAND AGGREGATE,Target Rifle - A,17,Dods,Allan,Subiaco,WA,V,646.36
2016,SARA,GRAND AGGREGATE,Target Rifle - B,1,Reynolds,John,Mosman Neutral Bay RC,NSW,,671.53
2016,SARA,GRAND AGGREGATE,Target Rifle - B,2,Chinnery,Ann,Marian Rifle Club Inc.,QLD,L,665.4
2016,SARA,GRAND AGGREGATE,Target Rifle - B,3,Flavel,Malcolm,Whyalla,SA,V,662.42
2016,SARA,GRAND AGGREGATE,Target Rifle - B,4,George,Craig,Phoenix Target,SA,,658.45
2016,SARA,GRAND AGGREGATE,Target Rifle - B,5,McKnight,Les,Whyalla,SA,V,658.39
2016,SARA,GRAND AGGREGATE,Target Rifle - B,6,Chester,Frank,Mareeba Rifle Club Inc.,QLD,V,655.54
2016,SARA,GRAND AGGREGATE,Target Rifle - B,7,Pryde,Bill (William),Spalding,SA,V SV,653.43
2016,SARA,GRAND AGGREGATE,Target Rifle - B,8,Hulett,Carol,Geelong,VIC,V L,652.49
2016,SARA,GRAND AGGREGATE,Target Rifle - B,9,ODonnell,Leigh,Pacific,NSW,,649.43
2016,SARA,GRAND AGGREGATE,Target Rifle - B,10,Hucks,Allen,Yunta,SA,,644.36
2016,SARA,GRAND AGGREGATE,Target Rifle - B,11,Hulett,Peter,Geelong,VIC,V,640.33
2016,SARA,GRAND AGGREGATE,Target Rifle - B,12,McRae,Tony,Mount Gambier,SA,,635.43
2016,SARA,GRAND AGGREGATE,Target Rifle - B,13,White,Allen,Loxton,SA,V,634.42
2016,SARA,GRAND AGGREGATE,Target Rifle - B,14,McDonald,David,Murray Bridge,SA,,632.36
2016,SARA,GRAND AGGREGATE,Target Rifle - B,15,Kairl,Neville,Whyalla,SA,V,615.31
2016,SARA,GRAND AGGREGATE,Target Rifle - B,16,Williams,Chris,Phoenix Target,SA,V,605.28
2016,SARA,GRAND AGGREGATE,Target Rifle - C,1,Hollis,Cynthia,Darwin,VIC,L,641.36
2016,SARA,GRAND AGGREGATE,Target Rifle - C,2,Jacobs,Robert,Bordertown,SA,V SV,626.3
2016,SARA,GRAND AGGREGATE,Target Rifle - C,3,Higgins,Derek,Grafton Rifle Club Inc.,NSW,V,625.3
2016,SARA,GRAND AGGREGATE,Target Rifle - C,4,Flynn,Don,Woomera,SA,V,623.25
2016,SARA,GRAND AGGREGATE,Target Rifle - C,5,Hannaford,Peter,Hornsby RSL No. 385,NSW,V SV,611.22
2016,SARA,GRAND AGGREGATE,Target Rifle - C,6,Lindner,David,Kapunda,SA,V,594.17
2016,SARA,GRAND AGGREGATE,F Standard - A,1,Green,Chris,Cyclists & Torrens Valley,SA,,792.42
2016,SARA,GRAND AGGREGATE,F Standard - A,2,Reid,Mahlon,Boddington 214,WA,V SV SP,780.35
2016,SARA,GRAND AGGREGATE,F Standard - A,3,Kanik,Edmund,Phoenix Target,SA,,775.34
2016,SARA,GRAND AGGREGATE,F Standard - A,4,Wingrove,Brian,Central Australia,NT,,774.37
2016,SARA,GRAND AGGREGATE,F Standard - A,5,Freebairn,James,Balaklava,SA,V SV,769.3
2016,SARA,GRAND AGGREGATE,F Standard - A,6,May,Cedric,Canberra Rifle Club,ACT,V SV,759.27
2016,SARA,GRAND AGGREGATE,F Standard - B,1,Upchurch,Gerald,Sandford Target Rifle Club,TAS,V SV,746.19
2016,SARA,GRAND AGGREGATE,F Standard - B,2,Wilkes,Leonard,Port Pirie,SA,,729.15
2016,SARA,GRAND AGGREGATE,F Standard - B,3,Freebairn,Dene,Balaklava,SA,V,721.19
2016,SARA,GRAND AGGREGATE,F Open - FO,1,Nugent,Tim,Cessnock Rifle Club Inc.,NSW,,820.6
2016,SARA,GRAND AGGREGATE,F Open - FO,2,Webley,Brent,Kapunda,SA,,818.63
2016,SARA,GRAND AGGREGATE,F Open - FO,3,Tillack,Lowell,Goondiwindi,QLD,,812.57
2016,SARA,GRAND AGGREGATE,F Open - FO,4,Waites,Michael,Warragul/Drouin,VIC,,808.59
2016,SARA,GRAND AGGREGATE,F Open - FO,5,Braund,Richard,Cyclists & Torrens Valley,SA,,807.56
2016,SARA,GRAND AGGREGATE,F Open - FO,6,Fraser,Alan,Rosedale,VIC,V,806.53
2016,SARA,GRAND AGGREGATE,F Open - FO,7,Sutton,Colin,Goondiwindi,QLD,,799.45
2016,SARA,GRAND AGGREGATE,F Open - FO,8,Bant,Robert,Sth Bendigo,VIC,V,798.36
2016,SARA,GRAND AGGREGATE,F Open - FO,9,Hausler,Jenni,Brisbane,QLD,L,797.44
2016,SARA,GRAND AGGREGATE,F Open - FO,10,Stoddard,Lee,Cyclists & Torrens Valley,SA,L,778.44
2016,SARA,GRAND AGGREGATE,F/TR - A,1,Mahon,Rod,Sth Bendigo,,V,792.45
2016,SARA,GRAND AGGREGATE,F/TR - A,2,Laughton,Don,Lang Lang,VIC,V,789.39
2016,SARA,GRAND AGGREGATE,F/TR - A,3,Blackmore,Daniel,Cyclists & Torrens Valley,SA,,786.47
2016,SARA,GRAND AGGREGATE,F/TR - A,4,Chalmers,Doug,Robinvale,VIC,V SV,783.26
2016,SARA,GRAND AGGREGATE,F/TR - A,5,Smithson,Stephen,Kapunda,SA,V,770.31
2016,SARA,GRAND AGGREGATE,F/TR - A,6,Galpin,Bryan,Cyclists & Torrens Valley,SA,,752.23
2016,NQRA,LEADUP,Target Rifle - A,1,Christie,Eric,Townsville Marksmen,QLD,V,299.31
2016,NQRA,LEADUP,Target Rifle - A,2,Buchanan,Mark,Roseville Rifle Club Inc.,NSW,V,297.33
2016,NQRA,LEADUP,Target Rifle - A,3,Baxter,John,Lithgow Small Arms,NSW,V,296.31
2016,NQRA,LEADUP,Target Rifle - A,4,Bell,Ian,Sarina Rifle Club Inc.,QLD,V,295.26
2016,NQRA,LEADUP,Target Rifle - A,5,Thompson,Don,Natives,QLD,V SP,294.26
2016,NQRA,LEADUP,Target Rifle - A,6,Caske,John,Natives,QLD,V,294.24
2016,NQRA,LEADUP,Target Rifle - A,7,Jeffery,Jim,Lyndhurst Rifle Club Inc.,NSW,V,292.29
2016,NQRA,LEADUP,Target Rifle - A,8,Deed,Trevor,Cairns Rifle Club Inc.,QLD,V,292.24
2016,NQRA,LEADUP,Target Rifle - A,9,Gee,Garry,Darwin,NT,V,291.23
2016,NQRA,LEADUP,Target Rifle - A,10,Griffiths,Helen,Pacific,QLD,V L,289.28
2016,NQRA,LEADUP,Target Rifle - A,11,Arrowsmith,Charles,Biloela,QLD,V,289.28
2016,NQRA,LEADUP,Target Rifle - A,12,Schafferius,Peter,Central,QLD,,288.28
2016,NQRA,LEADUP,Target Rifle - A,13,Gardiner,David,Central,QLD,,286.21
2016,NQRA,LEADUP,Target Rifle - A,14,Ford,Dudley,Mareeba Rifle Club Inc.,QLD,V,279.16
2016,NQRA,LEADUP,Target Rifle - B,1,Durham,Stephen,Mareeba Rifle Club Inc.,QLD,V,291.26
